CCLE_ID	Aneuploidy_status	compound_name	converged	r2	ec50	ic50	slope	lower_asym	upper_asym	auc	offset	reversine	n_reps	avg_viability	r2	ec50	ic50	slope	lower_asym	upper_asym	auc	offset	reversine	n_reps	avg_viability
WM793_SKIN	NA	bortezumib	TRUE	0.788714525	0.100240688	0.103566925	3.435123131	5.303849363	100	0.63140833	-9.31E-06	0	3	73.94151876	0.931473369	0.034104756	0.035788796	2.432434596	6.057496249	109.5120922	0.547407279	-0.015551999	0.254139035	3	54.21827813
HUH6_LIVER	NA	bortezumib	TRUE	0.73942419	0.13914036	0.147112645	2.418333591	6.302773659	100	0.675169994	-0.000494608	0	3	66.77445227	0.934588173	0.009233634	0.010279669	3.345899833	18.70660477	124.0194904	0.503728066	-0.045958432	0.254139035	3	51.61432218
MDAMB231_BREAST	NA	bortezumib	TRUE	0.856033484	0.103015087	0.108211758	3.283944912	7.461692319	100	0.643091681	-1.69E-05	0	3	66.68649863	0.938730917	0.021810858	0.023188785	2.600128423	9.128574927	123.9894746	0.565034286	-0.030088559	0.254139035	3	56.52858191
NCIH2009_LUNG	NA	bortezumib	TRUE	0.668909322	0.074351389	0.082395191	2.510723444	11.36689206	100	0.620563519	-0.001418516	0	3	68.80583173	0.941241836	0.017711548	0.019424205	2.91562012	15.20097933	128.8496221	0.589985888	-0.020084566	0.254139035	3	60.30211391
NCIH1915_LUNG	NA	bortezumib	TRUE	0.789400695	0.065033688	0.069583133	3.938691945	11.69036776	100	0.606583562	-4.48E-06	0	3	72.46608861	0.942577179	0.016413405	0.017864275	3.502107246	14.35364244	111.8356725	0.509555121	-0.00395549	0.254139035	3	52.68732598
HCC1438_LUNG	NA	bortezumib	TRUE	0.308170215	0.096097278	0.108819172	0.734477536	4.363494394	100	0.610656074	-3.032906194	0	2	77.11555335	0.944941672	0.019639335	0.020194112	6.223438163	17.59290557	221.060026	0.987364688	-1.05E-06	0.254139035	2	100.7396585
VMRCRCZ_KIDNEY	NA	bortezumib	TRUE	0.58039988	0.024167183	0.028563051	1.231068679	9.297526107	100	0.480439362	-1.582483826	0	3	49.0637859	0.951191656	0.011064768	0.01140351	7.263551435	13.54575143	137.7264137	0.53804479	-1.70E-06	0.254139035	3	56.92353568
CAL120_BREAST	NA	bortezumib	TRUE	0.533045645	0.138894471	0.141860807	10.6576692	10.08284292	100	0.688144364	0	0	3	97.94542662	0.956054912	0.052494223	0.055185695	5.006903732	12.21019684	110.2647439	0.638506043	-1.53E-07	0.254139035	3	60.62228715
K029AX_SKIN	NA	bortezumib	TRUE	0.826312595	0.01970651	0.019996903	7.225671576	5.015264047	100	0.429377598	-2.20E-08	0	3	52.25740632	0.95815126	0.007504271	0.007722329	4.325440778	5.652433832	97.01380042	0.306586542	-0.010155638	0.254139035	3	36.16020477
PANC0403_PANCREAS	NA	bortezumib	TRUE	0.619972892	0.138767599	0.140663991	10.03125267	6.364782155	100	0.675137911	0	0	3	84.1700695	0.963639577	0.01326503	0.013996745	1.199873708	5.137308729	164.6732174	0.612630843	-6.194040177	0.254139035	3	63.09178427
HCC1195_LUNG	NA	bortezumib	TRUE	0.889092972	0.016927795	0.018838423	4.050548997	17.57756048	100	0.488555898	-0.000605753	0	1	51.728161	0.967518288	0.008506511	0.010555599	1.360317301	25.5582695	200.9158154	0.771907706	-8.052752526	0.254139035	1	84.60697098
SU8686_PANCREAS	NA	bortezumib	TRUE	0.599088754	0.009832077	0.01143427	1.189361504	8.217763274	100	0.371236698	-5.139798141	0	1	49.67729689	0.985090631	0.005148557	0.00585987	3.37066566	23.02263349	130.2508729	0.471303309	-0.315737861	0.254139035	1	51.27182992
