CCLE_ID,Lineage,GDSC_MSI,CCLE_MSI,DRIVE_WRN_D2,CRISPR_WRN_CERES,avg_WRN_dep,is_WRN_dep,TP53_status,common_MSI_lineage,ms_deletions_normed,frac_deletions_in_ms_regions,MMR_loss,MMR_loss_gene,MLH1_damaging_mut,MLH1_unexpressed,MLH1_deletion,MLH1_loss,MSH2_damaging_mut,MSH2_unexpressed,MSH2_deletion,MSH2_loss,MSH6_damaging_mut,MSH6_unexpressed,MSH6_deletion,MSH6_loss,PMS2_damaging_mut,PMS2_unexpressed,PMS2_deletion,PMS2_loss,MSH2_RPPA_low,MSH6_RPPA_low,any_MMR_mut,POLE_damaging_mut,POLE_hotspot_mut,POLE_other_mut,Comments
MOLT13_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,leukemia,MSI-H,MSI,NA,NA,NaN,NA,TP53_null,FALSE,7896.787227,0.64060744,TRUE,multiple,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,NA,TRUE,FALSE,FALSE,FALSE,
DND41_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,leukemia,MSI-H,MSI,NA,NA,NaN,NA,TP53_null,FALSE,11514.93057,0.705134403,TRUE,MLH1,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,
HPBALL_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,leukemia,NA,MSI,NA,NA,NaN,NA,TP53_null,FALSE,7209.183102,0.615177672,TRUE,multiple,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,
SUPHD1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,lymphoma,MSS/MSI-L,MSI,NA,NA,NaN,NA,TP53_proficient,FALSE,6892.381206,0.626140158,TRUE,NA,FALSE,NA,FALSE,NA,TRUE,NA,TRUE,TRUE,FALSE,NA,TRUE,TRUE,FALSE,NA,FALSE,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,
CMLT1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,leukemia,MSS/MSI-L,MSI,NA,-0.604022794,-0.604022794,TRUE,TP53_proficient,FALSE,14774.60789,0.72578457,TRUE,MSH2,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,
NALM6_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,leukemia,MSI-H,MSI,NA,-0.198382337,-0.198382337,FALSE,TP53_proficient,FALSE,15178.08723,0.729853582,TRUE,MSH2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,
KCL22_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,leukemia,MSI-H,MSI,NA,NA,NaN,NA,TP53_proficient,FALSE,12920.25026,0.716148607,TRUE,MLH1,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,
JURKAT_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,leukemia,MSI-H,MSI,NA,NA,NaN,NA,TP53_proficient,FALSE,21142.1201,0.765976014,TRUE,multiple,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,
2313287_STOMACH,gastric,MSI-H,MSI,-1.184914203,NA,-1.184914203,TRUE,TP53_proficient,TRUE,28286.57094,0.822560909,TRUE,MLH1,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
CAL51_BREAST,breast,MSS/MSI-L,MSI,NA,-0.479515572,-0.479515572,FALSE,TP53_proficient,FALSE,12630.44036,0.718069071,TRUE,MLH1,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
639V_URINARY_TRACT,urinary tract,MSS/MSI-L,MSI,NA,-0.069051456,-0.069051456,FALSE,TP53_null,FALSE,8617.577078,0.666175834,TRUE,multiple,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,
CL34_LARGE_INTESTINE,colorectal,NA,MSI,-1.47746292,NA,-1.47746292,TRUE,TP53_proficient,TRUE,19474.57361,0.756716791,TRUE,MLH1,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,
SNUC2B_LARGE_INTESTINE,colorectal,MSI-H,MSI,NA,NA,NaN,NA,NA,TRUE,27487.74772,0.785957812,NA,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,
HRT18_LARGE_INTESTINE,colorectal,NA,MSI,0.128328471,NA,0.128328471,FALSE,NA,TRUE,14868.33269,0.717474004,TRUE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,TRUE,NA,FALSE,TRUE,FALSE,NA,FALSE,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,
MOLT3_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,leukemia,NA,MSI,NA,NA,NaN,NA,NA,FALSE,10865.0744,0.690245975,TRUE,PMS2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,
CTV1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,NA,MSI-H,MSI,NA,NA,NaN,NA,NA,FALSE,20680.54475,0.756810313,TRUE,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,TRUE,NA,NA,TRUE,NA,NA,TRUE,FALSE,FALSE,FALSE,
MHHPREB1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,NA,MSI-H,MSI,NA,NA,NaN,NA,NA,FALSE,23012.66943,0.780703755,TRUE,NA,FALSE,NA,NA,NA,TRUE,NA,NA,TRUE,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,
MN60_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,NA,MSI-H,MSI,NA,NA,NaN,NA,NA,FALSE,10822.95815,0.693238798,TRUE,NA,TRUE,NA,NA,TRUE,FALSE,NA,NA,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,
FARAGE_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,lymphoma,MSS/MSI-L,MSI,NA,NA,NaN,NA,NA,FALSE,10296.82609,0.68156449,NA,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,TRUE,
GRST_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,NA,MSI-H,MSI,NA,NA,NaN,NA,NA,FALSE,20600.7382,0.753706664,TRUE,NA,TRUE,NA,NA,TRUE,FALSE,NA,NA,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,
KARPAS45_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,NA,MSS/MSI-L,MSI,NA,NA,NaN,NA,NA,FALSE,11115.58216,0.681829792,TRUE,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,TRUE,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,
P30OHK_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,leukemia,MSI-H,MSI,NA,NA,NaN,NA,NA,FALSE,14739.3906,0.72957389,TRUE,NA,TRUE,NA,NA,TRUE,FALSE,NA,NA,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,
WSUNHL_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,lymphoma,MSI-H,MSI,NA,NA,NaN,NA,NA,FALSE,10217.01954,0.690388644,NA,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,
OCUBM_BREAST,NA,MSS/MSI-L,MSI,NA,NA,NaN,NA,NA,FALSE,9229.782982,0.655123668,NA,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,
GP5D_LARGE_INTESTINE,colorectal,MSI-H,MSI,NA,NA,NaN,NA,NA,TRUE,29604.09915,0.796004904,TRUE,NA,FALSE,NA,NA,NA,TRUE,NA,NA,TRUE,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,
NCIH630_LARGE_INTESTINE,NA,MSI-H,MSI,NA,NA,NaN,NA,NA,FALSE,18443.0056,0.766233038,TRUE,NA,TRUE,NA,NA,TRUE,TRUE,NA,NA,TRUE,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,TRUE,
RCCFG2_KIDNEY,NA,MSS/MSI-L,MSI,NA,NA,NaN,NA,NA,FALSE,7763.707134,0.633271365,NA,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,
C33A_CERVIX,cervix,MSI-H,MSI,NA,NA,NaN,NA,NA,FALSE,23482.64133,0.774410563,TRUE,NA,FALSE,FALSE,NA,NA,TRUE,FALSE,NA,TRUE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,
HEC1_ENDOMETRIUM,endometrium,MSI-H,MSI,NA,NA,NaN,NA,NA,TRUE,15552.23508,0.72445869,TRUE,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,TRUE,NA,NA,TRUE,TRUE,NA,NA,TRUE,NA,NA,TRUE,FALSE,FALSE,FALSE,
DG75_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,NA,MSI-H,MSI,NA,NA,NaN,NA,NA,FALSE,19371.1262,0.751716734,NA,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,
CCRFCEM_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,leukemia,MSS/MSI-L,MSI,NA,NA,NaN,NA,NA,FALSE,9776.605626,0.6588555,TRUE,NA,TRUE,NA,NA,TRUE,FALSE,NA,NA,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,
DMS53_LUNG,lung,MSS/MSI-L,MSS,NA,NA,NaN,NA,TP53_proficient,FALSE,2588.228236,0.442297424,TRUE,MLH1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
SW1116_LARGE_INTESTINE,colorectal,MSS/MSI-L,MSS,NA,NA,NaN,NA,TP53_null,TRUE,2688.178788,0.44146525,TRUE,PMS2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,
NCIH1694_LUNG,lung,MSS/MSI-L,MSS,NA,NA,NaN,NA,TP53_null,FALSE,2440.629251,0.4451081,TRUE,MLH1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
P3HR1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,lymphoma,NA,MSS,NA,NA,NaN,NA,TP53_proficient,FALSE,5222.294814,0.483706573,FALSE,none,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
HUT78_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,lymphoma,NA,MSS,NA,NA,NaN,NA,TP53_null,FALSE,3123.551072,0.45512005,FALSE,none,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
UMUC3_URINARY_TRACT,urinary tract,MSS/MSI-L,MSS,0.03781784,-0.083362021,-0.022772091,FALSE,TP53_null,FALSE,2855.187502,0.46487424,FALSE,none,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
HOS_BONE,bone,MSS/MSI-L,MSS,NA,NA,NaN,NA,TP53_null,FALSE,3017.439266,0.446026495,FALSE,none,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
HUNS1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,multiple myeloma,NA,MSS,NA,-0.208137182,-0.208137182,FALSE,TP53_proficient,FALSE,2127.20713,0.405255083,FALSE,none,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
AML193_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,leukemia,NA,MSS,NA,NA,NaN,NA,TP53_null,FALSE,3995.478748,0.447750744,FALSE,none,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
RVH421_SKIN,skin,MSS/MSI-L,MSS,0.323614854,-0.250150438,0.036732208,FALSE,TP53_proficient,FALSE,3273.996903,0.467340041,FALSE,none,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
NCIH1184_LUNG,lung,NA,MSS,NA,NA,NaN,NA,TP53_proficient,FALSE,2611.026418,0.435252323,FALSE,none,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
HCC2157_BREAST,breast,MSS/MSI-L,MSS,NA,NA,NaN,NA,TP53_null,FALSE,5874.893194,0.474182297,FALSE,none,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,TRUE,FALSE,FALSE,
TC71_BONE,bone,MSS/MSI-L,MSS,-0.020986056,NA,-0.020986056,FALSE,TP53_null,FALSE,3641.238777,0.485736488,FALSE,none,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
NCIH2227_LUNG,lung,MSS/MSI-L,MSS,NA,NA,NaN,NA,TP53_null,FALSE,2863.17546,0.458582072,FALSE,none,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
COLO205_LARGE_INTESTINE,colorectal,MSS/MSI-L,MSS,-0.114192419,NA,-0.114192419,FALSE,TP53_null,TRUE,3168.933101,0.464013546,NA,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,
SNU449_LIVER,liver,MSS/MSI-L,MSS,0.098724468,-0.142753585,-0.022014559,FALSE,TP53_null,FALSE,3495.16849,0.453715885,FALSE,none,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
NCIH28_PLEURA,mesothelioma,MSS/MSI-L,MSS,0.220107437,-0.245269708,-0.012581135,FALSE,TP53_proficient,FALSE,5149.348424,0.491634806,FALSE,none,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
OV56_OVARY,ovary,MSS/MSI-L,MSS,NA,NA,NaN,NA,TP53_null,TRUE,2971.957347,0.457189153,FALSE,none,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
JHOS4_OVARY,ovary,MSS/MSI-L,MSS,NA,-0.159125088,-0.159125088,FALSE,TP53_null,TRUE,3141.282821,0.464388434,FALSE,none,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
KYSE450_OESOPHAGUS,esophagus,MSS/MSI-L,MSS,0.098161602,0.009285309,0.053723456,FALSE,TP53_null,FALSE,3099.174151,0.453009227,FALSE,none,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,
RMUGS_OVARY,ovary,NA,MSS,0.031536147,-0.278175085,-0.123319469,FALSE,TP53_proficient,TRUE,2810.552621,0.442057384,FALSE,none,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
KLE_ENDOMETRIUM,endometrium,MSS/MSI-L,MSS,NA,-0.352529074,-0.352529074,FALSE,TP53_null,TRUE,3385.253636,0.46835232,FALSE,none,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
HS895T_FIBROBLAST,fibroblast,NA,MSS,NA,NA,NaN,NA,NA,FALSE,2705.034246,0.431185434,FALSE,none,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
LN229_CENTRAL_NERVOUS_SYSTEM,central nervous system,MSS/MSI-L,MSS,NA,NA,NaN,NA,TP53_proficient,FALSE,2829.936643,0.440075998,FALSE,none,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
RKN_SOFT_TISSUE,soft tissue,MSS/MSI-L,MSS,NA,-0.172214528,-0.172214528,FALSE,TP53_null,FALSE,2989.934664,0.447034887,FALSE,none,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
PATU8988S_PANCREAS,pancreas,NA,MSS,NA,-0.491708403,-0.491708403,FALSE,TP53_proficient,FALSE,4119.895014,0.476142056,FALSE,none,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
NH6_AUTONOMIC_GANGLIA,peripheral nervous system,NA,MSS,NA,-0.382043649,-0.382043649,FALSE,TP53_proficient,FALSE,2645.548508,0.424799684,FALSE,none,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
SF126_CENTRAL_NERVOUS_SYSTEM,central nervous system,MSS/MSI-L,MSS,NA,NA,NaN,NA,TP53_null,FALSE,3382.169321,0.475969284,FALSE,none,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,
RERFLCAD2_LUNG,lung,NA,MSS,NA,NA,NaN,NA,TP53_null,FALSE,2549.898499,0.413852992,FALSE,none,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,
OUMS23_LARGE_INTESTINE,colorectal,NA,MSS,0.100874844,-0.25440325,-0.076764203,FALSE,TP53_null,TRUE,3123.551072,0.44157441,FALSE,none,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
OUMS27_BONE,bone,NA,MSS,NA,NA,NaN,NA,TP53_null,FALSE,2610.282981,0.457526179,NA,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
NCIH2347_LUNG,lung,MSS/MSI-L,MSS,NA,NA,NaN,NA,TP53_null,FALSE,3605.014946,0.471098985,FALSE,none,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
SW1990_PANCREAS,pancreas,MSS/MSI-L,MSS,0.034528803,NA,0.034528803,FALSE,TP53_null,FALSE,2782.537136,0.446858524,FALSE,none,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
HS940T_FIBROBLAST,fibroblast,MSS/MSI-L,MSS,NA,NA,NaN,NA,NA,FALSE,2851.108269,0.439254902,FALSE,none,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
HS611T_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,lymphoma,NA,MSS,NA,NA,NaN,NA,TP53_proficient,FALSE,3115.016792,0.467311978,FALSE,none,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
TOLEDO_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,lymphoma,NA,MSS,NA,NA,NaN,NA,TP53_null,FALSE,3794.482645,0.476753885,FALSE,none,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
RERFGC1B_STOMACH,gastric,MSS/MSI-L,MSS,NA,NA,NaN,NA,TP53_null,TRUE,3004.786448,0.449980327,FALSE,none,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
HT1080_SOFT_TISSUE,soft tissue,MSS/MSI-L,MSS,-0.119071142,-0.070101023,-0.094586082,FALSE,TP53_proficient,FALSE,3459.965339,0.461757913,FALSE,none,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
NCIH2087_LUNG,lung,MSS/MSI-L,MSS,NA,-0.139328801,-0.139328801,FALSE,TP53_proficient,FALSE,2802.934526,0.452298752,FALSE,none,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
COV318_OVARY,ovary,NA,MSS,-0.204382341,-0.309699622,-0.257040981,FALSE,TP53_null,TRUE,2828.050068,0.446109122,FALSE,none,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
NCIH2085_LUNG,lung,MSS/MSI-L,MSS,NA,NA,NaN,NA,TP53_null,FALSE,3223.830866,0.471103533,FALSE,none,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
